FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
31/01/2020 15:00:00	1,24	2,05	1,90	1,29	0,49	-0,50	-1,48	-2,13	-2,43	-2,68	-2,88	-3,02	-3,16	1,23	0
31/01/2020 15:05:00	1,17	2,04	1,90	1,26	0,47	-0,58	-1,52	-2,15	-2,45	-2,71	-2,90	-3,03	-3,16	1,21	0
31/01/2020 15:10:00	1,25	2,03	1,90	1,30	0,46	-0,54	-1,44	-2,05	-2,36	-2,61	-2,80	-2,91	-3,03	1,22	0
31/01/2020 15:15:00	1,23	2,07	1,88	1,29	0,50	-0,54	-1,49	-2,14	-2,45	-2,72	-2,94	-3,11	-3,28	1,36	0
31/01/2020 15:20:00	1,23	2,05	1,87	1,22	0,37	-0,61	-1,54	-2,14	-2,42	-2,65	-2,82	-2,91	-3,01	1,28	0
31/01/2020 15:25:00	1,26	1,93	1,79	1,30	0,55	-0,40	-1,37	-2,03	-2,36	-2,65	-2,89	-3,07	-3,26	1,45	0
31/01/2020 15:30:00	1,18	1,94	1,77	1,23	0,39	-0,63	-1,60	-2,26	-2,59	-2,87	-3,09	-3,24	-3,40	1,25	0
31/01/2020 15:35:00	1,12	1,81	1,71	1,14	0,34	-0,66	-1,61	-2,27	-2,60	-2,86	-3,07	-3,19	-3,32	0,97	0
31/01/2020 15:40:00	0,98	1,68	1,47	0,87	0,05	-0,89	-1,80	-2,39	-2,67	-2,89	-3,07	-3,17	-3,28	0,84	0
31/01/2020 15:45:00	0,78	1,43	1,28	0,72	-0,13	-1,10	-1,95	-2,53	-2,83	-3,06	-3,23	-3,32	-3,41	0,77	0
31/01/2020 15:50:00	0,69	1,28	1,16	0,62	-0,11	-1,08	-1,97	-2,59	-2,91	-3,17	-3,38	-3,52	-3,66	0,68	0
31/01/2020 15:55:00	0,63	1,25	1,12	0,59	-0,20	-1,11	-2,00	-2,61	-2,90	-3,14	-3,32	-3,43	-3,55	0,72	0
31/01/2020 16:00:00	0,66	1,15	1,05	0,66	0,01	-0,93	-1,84	-2,52	-2,87	-3,17	-3,43	-3,64	-3,85	0,69	0
31/01/2020 16:05:00	0,74	1,29	1,12	0,60	-0,18	-1,14	-2,05	-2,65	-2,94	-3,16	-3,33	-3,42	-3,51	0,72	0
31/01/2020 16:10:00	0,70	1,21	1,12	0,67	0,04	-0,91	-1,90	-2,59	-2,93	-3,22	-3,46	-3,64	-3,83	0,64	0
31/01/2020 16:15:00	0,74	1,34	1,21	0,69	0,01	-1,05	-2,02	-2,70	-3,04	-3,32	-3,54	-3,71	-3,88	0,74	0
31/01/2020 16:20:00	0,69	1,28	1,19	0,67	-0,04	-0,99	-2,03	-2,74	-3,07	-3,33	-3,55	-3,70	-3,85	0,71	0
31/01/2020 16:25:00	0,72	1,27	1,19	0,70	-0,06	-1,04	-2,01	-2,68	-3,01	-3,26	-3,45	-3,56	-3,67	0,68	0
31/01/2020 16:30:00	0,68	1,22	1,16	0,78	0,08	-0,87	-1,82	-2,51	-2,87	-3,16	-3,41	-3,59	-3,78	0,65	0
31/01/2020 16:35:00	0,63	1,23	1,15	0,66	-0,04	-1,05	-1,95	-2,59	-2,93	-3,20	-3,42	-3,56	-3,71	0,65	0
31/01/2020 16:40:00	0,66	1,27	1,28	0,82	0,12	-0,91	-1,89	-2,62	-3,01	-3,32	-3,57	-3,74	-3,92	0,61	0
31/01/2020 16:45:00	0,65	1,25	1,23	0,88	0,12	-0,89	-1,90	-2,64	-3,04	-3,35	-3,61	-3,80	-3,98	0,68	0
31/01/2020 16:50:00	0,63	1,18	1,13	0,74	0,11	-0,81	-1,73	-2,39	-2,73	-3,01	-3,24	-3,42	-3,60	0,59	0
31/01/2020 16:55:00	0,69	1,16	1,18	0,82	0,18	-0,79	-1,76	-2,48	-2,87	-3,17	-3,42	-3,60	-3,78	0,66	0
31/01/2020 17:00:00	0,64	1,23	1,20	0,74	0,01	-0,96	-1,89	-2,56	-2,90	-3,17	-3,37	-3,50	-3,62	0,64	0
31/01/2020 17:05:00	0,59	1,14	1,08	0,61	-0,10	-1,08	-1,98	-2,62	-2,96	-3,22	-3,42	-3,54	-3,66	0,54	0
31/01/2020 17:10:00	0,56	1,07	1,03	0,64	0,06	-0,87	-1,80	-2,47	-2,80	-3,08	-3,31	-3,50	-3,68	0,55	0
31/01/2020 17:15:00	0,51	1,05	1,02	0,62	0,00	-0,95	-1,89	-2,57	-2,92	-3,20	-3,43	-3,60	-3,77	0,52	0
31/01/2020 17:20:00	0,46	0,96	0,95	0,65	-0,04	-0,99	-1,95	-2,66	-3,05	-3,36	-3,61	-3,80	-3,99	0,44	0
31/01/2020 17:25:00	0,36	0,99	0,95	0,53	-0,20	-1,17	-2,14	-2,83	-3,18	-3,45	-3,66	-3,80	-3,94	0,33	0
31/01/2020 17:30:00	0,36	0,91	0,99	0,54	-0,12	-1,14	-2,15	-2,90	-3,31	-3,61	-3,85	-4,01	-4,17	0,33	0
31/01/2020 17:35:00	0,30	0,91	0,89	0,54	-0,20	-1,19	-2,07	-2,72	-3,09	-3,37	-3,58	-3,72	-3,86	0,29	0
31/01/2020 17:40:00	0,30	1,01	0,99	0,49	-0,21	-1,26	-2,25	-2,94	-3,27	-3,53	-3,73	-3,85	-3,96	0,37	0
31/01/2020 17:45:00	0,37	0,97	1,00	0,66	0,04	-0,98	-1,96	-2,70	-3,09	-3,40	-3,66	-3,85	-4,04	0,45	0
31/01/2020 17:50:00	0,37	1,00	1,05	0,73	0,03	-0,98	-1,96	-2,71	-3,12	-3,44	-3,70	-3,89	-4,08	0,39	0
31/01/2020 17:55:00	0,37	0,97	1,02	0,69	0,05	-0,91	-1,95	-2,71	-3,11	-3,43	-3,70	-3,91	-4,12	0,43	0
31/01/2020 18:00:00	0,54	1,06	0,97	0,53	-0,15	-1,12	-2,05	-2,69	-3,00	-3,25	-3,44	-3,57	-3,69	0,44	0
31/01/2020 18:05:00	0,32	0,62	0,30	-0,19	-0,89	-1,67	-2,36	-2,80	-2,98	-3,14	-3,26	-3,33	-3,40	0,20	0
31/01/2020 18:10:00	0,27	0,47	0,24	-0,20	-0,80	-1,55	-2,21	-2,67	-2,88	-3,07	-3,22	-3,33	-3,43	-0,05	0
31/01/2020 18:15:00	-0,10	0,11	-0,09	-0,50	-1,08	-1,86	-2,67	-3,24	-3,50	-3,72	-3,92	-4,08	-4,24	-0,12	0
31/01/2020 18:20:00	-0,20	0,01	-0,30	-0,76	-1,48	-2,23	-2,87	-3,29	-3,48	-3,63	-3,75	-3,81	-3,87	-0,23	0
31/01/2020 18:25:00	-0,25	-0,11	-0,31	-0,76	-1,34	-2,20	-2,97	-3,52	-3,77	-3,97	-4,13	-4,23	-4,33	-0,30	0
31/01/2020 18:30:00	-0,25	-0,11	-0,32	-0,73	-1,33	-2,16	-3,01	-3,59	-3,86	-4,07	-4,24	-4,36	-4,49	-0,27	0
31/01/2020 18:35:00	-0,20	-0,19	-0,42	-0,73	-1,24	-2,03	-2,80	-3,36	-3,63	-3,85	-4,06	-4,23	-4,41	-0,24	0
31/01/2020 18:40:00	-0,30	-0,26	-0,43	-0,87	-1,44	-2,23	-3,08	-3,67	-3,93	-4,14	-4,31	-4,42	-4,53	-0,32	0
31/01/2020 18:45:00	-0,42	-0,27	-0,51	-1,04	-1,66	-2,47	-3,28	-3,83	-4,06	-4,24	-4,39	-4,49	-4,58	-0,36	0
31/01/2020 18:50:00	-0,42	-0,39	-0,64	-1,04	-1,63	-2,41	-3,15	-3,68	-3,93	-4,13	-4,31	-4,44	-4,57	-0,42	0
31/01/2020 18:55:00	-0,51	-0,53	-0,77	-1,10	-1,68	-2,42	-3,16	-3,68	-3,92	-4,12	-4,29	-4,41	-4,54	-0,55	0
31/01/2020 19:00:00	-0,54	-0,54	-0,81	-1,34	-1,88	-2,63	-3,39	-3,89	-4,09	-4,26	-4,40	-4,50	-4,60	-0,58	0
31/01/2020 19:05:00	-0,64	-0,61	-0,80	-1,23	-1,80	-2,63	-3,47	-4,07	-4,36	-4,57	-4,76	-4,90	-5,04	-0,71	0
31/01/2020 19:10:00	-0,65	-0,71	-0,88	-1,26	-1,82	-2,64	-3,47	-4,08	-4,39	-4,62	-4,83	-4,98	-5,14	-0,70	0
31/01/2020 19:15:00	-0,73	-0,68	-1,02	-1,50	-2,14	-2,87	-3,58	-4,03	-4,19	-4,32	-4,42	-4,46	-4,51	-0,67	0
31/01/2020 19:20:00	-0,69	-0,75	-1,01	-1,47	-1,99	-2,73	-3,39	-3,85	-4,05	-4,21	-4,34	-4,42	-4,51	-0,72	0
31/01/2020 19:25:00	-0,72	-0,67	-1,03	-1,53	-2,12	-2,88	-3,57	-4,01	-4,19	-4,33	-4,45	-4,53	-4,61	-0,75	0
31/01/2020 19:30:00	-0,73	-0,72	-1,02	-1,48	-2,07	-2,86	-3,55	-4,03	-4,25	-4,41	-4,55	-4,64	-4,73	-0,70	0
31/01/2020 19:35:00	-0,71	-0,69	-1,02	-1,47	-2,10	-2,91	-3,64	-4,14	-4,36	-4,53	-4,67	-4,76	-4,86	-0,75	0
31/01/2020 19:40:00	-0,78	-0,77	-1,02	-1,46	-2,05	-2,87	-3,67	-4,21	-4,45	-4,63	-4,78	-4,88	-4,97	-0,76	0
31/01/2020 19:45:00	-0,73	-0,74	-1,00	-1,46	-2,06	-2,90	-3,63	-4,16	-4,41	-4,60	-4,76	-4,87	-4,98	-0,77	0
31/01/2020 19:50:00	-0,78	-0,74	-1,02	-1,55	-2,18	-3,00	-3,75	-4,25	-4,47	-4,63	-4,76	-4,83	-4,89	-0,76	0
31/01/2020 19:55:00	-0,78	-0,75	-1,02	-1,49	-2,11	-2,98	-3,76	-4,30	-4,54	-4,72	-4,87	-4,96	-5,05	-0,76	0
31/01/2020 20:00:00	-0,77	-0,69	-0,91	-1,40	-2,02	-2,86	-3,65	-4,21	-4,46	-4,65	-4,80	-4,89	-4,98	-0,76	0
31/01/2020 20:05:00	-0,81	-0,73	-0,92	-1,40	-2,03	-2,91	-3,76	-4,36	-4,64	-4,84	-5,01	-5,10	-5,20	-0,76	0
31/01/2020 20:10:00	-0,77	-0,75	-0,94	-1,44	-2,07	-2,92	-3,73	-4,31	-4,58	-4,77	-4,92	-5,00	-5,09	-0,81	0
31/01/2020 20:15:00	-0,86	-0,85	-1,15	-1,62	-2,23	-3,04	-3,79	-4,31	-4,54	-4,72	-4,88	-4,99	-5,10	-0,85	0
31/01/2020 20:20:00	-0,84	-0,79	-1,04	-1,49	-2,07	-2,92	-3,74	-4,33	-4,59	-4,80	-4,97	-5,11	-5,24	-0,86	0
31/01/2020 20:25:00	-0,85	-0,88	-1,13	-1,50	-2,09	-2,94	-3,74	-4,33	-4,61	-4,82	-5,01	-5,15	-5,29	-0,89	0
31/01/2020 20:30:00	-0,86	-0,85	-1,13	-1,66	-2,24	-3,05	-3,84	-4,37	-4,61	-4,78	-4,94	-5,05	-5,16	-0,84	0
31/01/2020 20:35:00	-0,84	-0,85	-1,18	-1,67	-2,31	-3,04	-3,71	-4,15	-4,33	-4,47	-4,57	-4,63	-4,68	-0,88	0
31/01/2020 20:40:00	-0,82	-0,86	-1,14	-1,54	-2,15	-2,94	-3,68	-4,22	-4,47	-4,66	-4,82	-4,94	-5,06	-0,88	0
31/01/2020 20:45:00	-0,94	-0,91	-1,16	-1,58	-2,20	-3,04	-3,86	-4,45	-4,72	-4,93	-5,11	-5,23	-5,36	-0,94	0
31/01/2020 20:50:00	-0,95	-0,98	-1,25	-1,73	-2,33	-3,10	-3,85	-4,37	-4,59	-4,76	-4,90	-5,00	-5,09	-0,98	0
31/01/2020 20:55:00	-0,98	-1,00	-1,32	-1,81	-2,38	-3,15	-3,85	-4,33	-4,53	-4,68	-4,81	-4,91	-5,00	-0,96	0
31/01/2020 21:00:00	-1,00	-0,99	-1,27	-1,79	-2,40	-3,22	-3,93	-4,43	-4,66	-4,82	-4,95	-5,02	-5,10	-0,98	0
31/01/2020 21:05:00	-1,01	-0,95	-1,32	-1,76	-2,39	-3,18	-3,92	-4,40	-4,60	-4,76	-4,89	-4,99	-5,09	-1,01	0
31/01/2020 21:10:00	-1,00	-0,94	-1,21	-1,67	-2,34	-3,17	-3,91	-4,43	-4,67	-4,85	-4,99	-5,08	-5,16	-0,97	0
31/01/2020 21:15:00	-1,03	-0,96	-1,18	-1,63	-2,24	-3,12	-3,94	-4,53	-4,81	-5,01	-5,18	-5,29	-5,41	-0,99	0
31/01/2020 21:20:00	-1,03	-0,97	-1,24	-1,65	-2,28	-3,10	-3,93	-4,50	-4,75	-4,94	-5,10	-5,21	-5,32	-1,03	0
31/01/2020 21:25:00	-1,00	-0,93	-1,20	-1,67	-2,28	-3,10	-3,87	-4,40	-4,63	-4,81	-4,96	-5,07	-5,17	-1,03	0
31/01/2020 21:30:00	-1,01	-0,98	-1,17	-1,56	-2,13	-2,98	-3,78	-4,37	-4,66	-4,87	-5,06	-5,19	-5,33	-0,98	0
31/01/2020 21:35:00	-0,97	-0,91	-1,20	-1,62	-2,22	-3,08	-3,84	-4,38	-4,63	-4,82	-4,98	-5,09	-5,20	-1,04	0
31/01/2020 21:40:00	-0,94	-0,86	-1,14	-1,63	-2,23	-3,08	-3,89	-4,45	-4,68	-4,85	-5,00	-5,10	-5,19	-1,01	0
31/01/2020 21:45:00	-0,92	-0,88	-1,11	-1,54	-2,12	-2,98	-3,78	-4,35	-4,62	-4,83	-5,01	-5,14	-5,27	-0,96	0
31/01/2020 21:50:00	-0,91	-0,87	-1,09	-1,55	-2,17	-3,02	-3,85	-4,44	-4,72	-4,92	-5,08	-5,19	-5,29	-0,94	0
31/01/2020 21:55:00	-0,90	-0,83	-1,05	-1,42	-2,02	-2,83	-3,66	-4,24	-4,51	-4,71	-4,90	-5,03	-5,16	-0,94	0
31/01/2020 22:00:00	-0,93	-0,78	-1,05	-1,57	-2,12	-2,93	-3,72	-4,24	-4,43	-4,58	-4,72	-4,80	-4,88	-0,95	0
31/01/2020 22:05:00	-0,96	-0,85	-1,10	-1,52	-2,12	-2,92	-3,67	-4,18	-4,41	-4,59	-4,74	-4,84	-4,93	-0,99	0
31/01/2020 22:10:00	-1,05	-0,84	-1,05	-1,61	-2,24	-3,08	-3,86	-4,40	-4,63	-4,80	-4,94	-5,01	-5,09	-0,99	0
31/01/2020 22:15:00	-1,03	-0,78	-0,98	-1,41	-2,03	-2,88	-3,70	-4,28	-4,53	-4,73	-4,90	-5,02	-5,13	-0,96	0
31/01/2020 22:20:00	-0,87	-0,89	-1,02	-1,36	-1,90	-2,82	-3,69	-4,36	-4,70	-4,95	-5,17	-5,33	-5,48	-0,96	0
31/01/2020 22:25:00	-0,91	-0,82	-0,98	-1,33	-1,95	-2,81	-3,66	-4,28	-4,58	-4,81	-5,01	-5,15	-5,28	-0,93	0
31/01/2020 22:30:00	-0,92	-0,81	-1,01	-1,38	-1,99	-2,83	-3,58	-4,13	-4,39	-4,59	-4,75	-4,85	-4,95	-0,95	0
31/01/2020 22:35:00	-0,90	-0,86	-1,04	-1,39	-1,97	-2,82	-3,67	-4,28	-4,57	-4,78	-4,97	-5,09	-5,22	-0,91	0
31/01/2020 22:40:00	-0,86	-0,72	-0,83	-1,20	-1,82	-2,71	-3,60	-4,25	-4,57	-4,80	-5,00	-5,13	-5,26	-0,86	0
31/01/2020 22:45:00	-0,84	-0,69	-0,91	-1,34	-1,93	-2,79	-3,61	-4,17	-4,43	-4,62	-4,78	-4,89	-5,00	-0,87	0
31/01/2020 22:50:00	-0,85	-0,72	-0,92	-1,36	-2,02	-2,83	-3,71	-4,30	-4,56	-4,74	-4,89	-4,98	-5,06	-0,91	0
31/01/2020 22:55:00	-0,87	-0,70	-0,88	-1,39	-2,02	-2,88	-3,69	-4,25	-4,51	-4,70	-4,85	-4,93	-5,01	-0,85	0
31/01/2020 23:00:00	-0,86	-0,73	-0,87	-1,32	-1,93	-2,75	-3,53	-4,07	-4,33	-4,52	-4,67	-4,75	-4,83	-0,88	0
31/01/2020 23:05:00	-0,87	-0,70	-0,93	-1,43	-2,08	-2,88	-3,60	-4,09	-4,31	-4,48	-4,62	-4,69	-4,76	-0,90	0
31/01/2020 23:10:00	-0,87	-0,75	-0,92	-1,27	-1,93	-2,76	-3,55	-4,14	-4,44	-4,66	-4,85	-4,97	-5,10	-0,92	0
31/01/2020 23:15:00	-0,85	-0,66	-0,86	-1,37	-2,00	-2,81	-3,58	-4,11	-4,33	-4,50	-4,64	-4,71	-4,78	-0,87	0
31/01/2020 23:20:00	-0,85	-0,67	-0,84	-1,29	-1,93	-2,78	-3,57	-4,14	-4,41	-4,62	-4,78	-4,88	-4,98	-0,83	0
31/01/2020 23:25:00	-0,79	-0,67	-0,83	-1,21	-1,77	-2,58	-3,39	-3,96	-4,22	-4,43	-4,60	-4,72	-4,83	-0,79	0
31/01/2020 23:30:00	-0,77	-0,61	-0,73	-1,15	-1,75	-2,58	-3,36	-3,93	-4,21	-4,42	-4,59	-4,69	-4,80	-0,76	0
31/01/2020 23:35:00	-0,65	-0,56	-0,75	-1,12	-1,69	-2,50	-3,34	-3,93	-4,19	-4,39	-4,57	-4,69	-4,82	-0,72	0
31/01/2020 23:40:00	-0,69	-0,51	-0,61	-1,00	-1,61	-2,45	-3,29	-3,90	-4,22	-4,45	-4,65	-4,79	-4,92	-0,68	0
31/01/2020 23:45:00	-0,65	-0,51	-0,71	-1,07	-1,65	-2,44	-3,25	-3,82	-4,08	-4,28	-4,46	-4,60	-4,73	-0,68	0
31/01/2020 23:50:00	-0,64	-0,47	-0,60	-0,98	-1,60	-2,45	-3,29	-3,90	-4,19	-4,42	-4,61	-4,74	-4,87	-0,67	0
31/01/2020 23:55:00	-0,69	-0,45	-0,64	-1,05	-1,71	-2,54	-3,31	-3,86	-4,11	-4,31	-4,46	-4,56	-4,65	-0,66	0
